"","date","station","param","value","doy","cont_year","yr","mo"
"778",2011-07-12,18,"DIN",16.9,193,2011.52876712329,2011,7
"779",2011-07-12,22,"DIN",18.84,193,2011.52876712329,2011,7
"780",2011-07-12,24,"DIN",22.92,193,2011.52876712329,2011,7
"781",2011-07-12,27,"DIN",23.22,193,2011.52876712329,2011,7
"782",2011-07-12,30,"DIN",21.4,193,2011.52876712329,2011,7
"783",2011-07-12,32,"DIN",66.95,193,2011.52876712329,2011,7
"784",2011-07-12,36,"DIN",122.38,193,2011.52876712329,2011,7
"785",2011-07-22,18,"DIN",20.98,203,2011.55616438356,2011,7
"786",2011-07-22,22,"DIN",24.91,203,2011.55616438356,2011,7
"787",2011-07-22,24,"DIN",24.11,203,2011.55616438356,2011,7
"788",2011-07-22,27,"DIN",27.2,203,2011.55616438356,2011,7
"789",2011-07-22,30,"DIN",23.4,203,2011.55616438356,2011,7
"790",2011-07-22,32,"DIN",18.74,203,2011.55616438356,2011,7
"791",2011-07-22,36,"DIN",48.99,203,2011.55616438356,2011,7
"792",2011-08-16,18,"DIN",20.24,228,2011.62465753425,2011,8
"793",2011-08-16,22,"DIN",24.89,228,2011.62465753425,2011,8
"794",2011-08-16,24,"DIN",24.49,228,2011.62465753425,2011,8
"795",2011-08-16,27,"DIN",25.5,228,2011.62465753425,2011,8
"796",2011-08-16,30,"DIN",26.1,228,2011.62465753425,2011,8
"797",2011-08-16,32,"DIN",29.01,228,2011.62465753425,2011,8
"798",2011-08-16,36,"DIN",42.3,228,2011.62465753425,2011,8
"799",2011-08-23,18,"DIN",23.14,235,2011.64383561644,2011,8
"800",2011-08-23,22,"DIN",22.9,235,2011.64383561644,2011,8
"801",2011-08-23,24,"DIN",23.01,235,2011.64383561644,2011,8
"802",2011-08-23,27,"DIN",17.51,235,2011.64383561644,2011,8
"803",2011-08-23,30,"DIN",23.32,235,2011.64383561644,2011,8
"804",2011-08-23,32,"DIN",20.9,235,2011.64383561644,2011,8
"805",2011-08-23,36,"DIN",56.32,235,2011.64383561644,2011,8
"806",2011-09-20,18,"DIN",21.34,263,2011.72054794521,2011,9
"807",2011-09-20,24,"DIN",21.85,263,2011.72054794521,2011,9
"808",2011-09-20,27,"DIN",23.6,263,2011.72054794521,2011,9
"809",2011-09-20,30,"DIN",26.38,263,2011.72054794521,2011,9
"810",2011-09-20,32,"DIN",27.54,263,2011.72054794521,2011,9
"811",2011-09-20,36,"DIN",67.4,263,2011.72054794521,2011,9
"812",2011-10-06,18,"DIN",13.81,279,2011.76438356164,2011,10
"813",2011-10-06,22,"DIN",19.6,279,2011.76438356164,2011,10
"814",2011-10-06,24,"DIN",25.45,279,2011.76438356164,2011,10
"815",2011-10-06,27,"DIN",27.27,279,2011.76438356164,2011,10
"816",2011-10-06,30,"DIN",31.07,279,2011.76438356164,2011,10
"817",2011-10-06,32,"DIN",37.46,279,2011.76438356164,2011,10
"818",2011-10-06,36,"DIN",73.56,279,2011.76438356164,2011,10
"819",2011-10-18,18,"DIN",16.27,291,2011.79726027397,2011,10
"820",2011-10-18,22,"DIN",15.05,291,2011.79726027397,2011,10
"821",2011-10-18,24,"DIN",23.16,291,2011.79726027397,2011,10
"822",2011-10-18,27,"DIN",30.66,291,2011.79726027397,2011,10
"823",2011-10-18,30,"DIN",36.56,291,2011.79726027397,2011,10
"824",2011-10-18,32,"DIN",48.79,291,2011.79726027397,2011,10
"825",2011-10-18,36,"DIN",73.86,291,2011.79726027397,2011,10
"826",2011-11-04,18,"DIN",20.14,308,2011.84383561644,2011,11
"827",2011-11-04,22,"DIN",21.4,308,2011.84383561644,2011,11
"828",2011-11-04,24,"DIN",24.46,308,2011.84383561644,2011,11
"829",2011-11-04,27,"DIN",32.03,308,2011.84383561644,2011,11
"830",2011-11-04,30,"DIN",36.47,308,2011.84383561644,2011,11
"831",2011-11-04,32,"DIN",43.45,308,2011.84383561644,2011,11
"832",2011-11-04,36,"DIN",79.43,308,2011.84383561644,2011,11
"833",2011-11-15,18,"DIN",26.55,319,2011.87397260274,2011,11
"834",2011-11-15,22,"DIN",28.43,319,2011.87397260274,2011,11
"835",2011-11-15,24,"DIN",34,319,2011.87397260274,2011,11
"836",2011-11-15,27,"DIN",33.44,319,2011.87397260274,2011,11
"837",2011-11-15,30,"DIN",46.69,319,2011.87397260274,2011,11
"838",2011-11-15,32,"DIN",64.73,319,2011.87397260274,2011,11
"839",2011-11-15,36,"DIN",75.87,319,2011.87397260274,2011,11
"840",2011-12-13,18,"DIN",24.95,347,2011.95068493151,2011,12
"841",2011-12-13,22,"DIN",30.31,347,2011.95068493151,2011,12
"842",2011-12-13,24,"DIN",38.6,347,2011.95068493151,2011,12
"843",2011-12-13,27,"DIN",41.56,347,2011.95068493151,2011,12
"844",2011-12-13,30,"DIN",57.5,347,2011.95068493151,2011,12
"845",2011-12-13,32,"DIN",73.13,347,2011.95068493151,2011,12
"846",2011-12-13,36,"DIN",98.66,347,2011.95068493151,2011,12
"847",2012-01-10,18,"DIN",20.44,10,2012.02739726027,2012,1
"848",2012-01-10,22,"DIN",27.1,10,2012.02739726027,2012,1
"849",2012-01-10,24,"DIN",36.72,10,2012.02739726027,2012,1
"850",2012-01-10,27,"DIN",45.69,10,2012.02739726027,2012,1
"851",2012-01-10,30,"DIN",61.72,10,2012.02739726027,2012,1
"852",2012-01-10,32,"DIN",82.24,10,2012.02739726027,2012,1
"853",2012-01-10,36,"DIN",100.35,10,2012.02739726027,2012,1
"854",2012-01-31,18,"DIN",31.45,31,2012.08493150685,2012,1
"855",2012-01-31,22,"DIN",37.62,31,2012.08493150685,2012,1
"856",2012-01-31,24,"DIN",38.19,31,2012.08493150685,2012,1
"857",2012-01-31,27,"DIN",44.61,31,2012.08493150685,2012,1
"858",2012-01-31,30,"DIN",62.09,31,2012.08493150685,2012,1
"859",2012-01-31,32,"DIN",71.35,31,2012.08493150685,2012,1
"860",2012-01-31,36,"DIN",86.28,31,2012.08493150685,2012,1
"861",2012-02-07,18,"DIN",20.18,38,2012.10410958904,2012,2
"862",2012-02-07,22,"DIN",29.57,38,2012.10410958904,2012,2
"863",2012-02-07,24,"DIN",36.92,38,2012.10410958904,2012,2
"864",2012-02-07,27,"DIN",43.77,38,2012.10410958904,2012,2
"865",2012-02-07,30,"DIN",57.45,38,2012.10410958904,2012,2
"866",2012-02-07,32,"DIN",80.58,38,2012.10410958904,2012,2
"867",2012-02-07,36,"DIN",93.88,38,2012.10410958904,2012,2
"868",2012-03-01,18,"DIN",32.96,61,2012.16712328767,2012,3
"869",2012-03-01,22,"DIN",38.17,61,2012.16712328767,2012,3
"870",2012-03-01,24,"DIN",45.25,61,2012.16712328767,2012,3
"871",2012-03-01,27,"DIN",53.07,61,2012.16712328767,2012,3
"872",2012-03-01,30,"DIN",57.43,61,2012.16712328767,2012,3
"873",2012-03-01,32,"DIN",63.26,61,2012.16712328767,2012,3
"874",2012-03-01,36,"DIN",94.51,61,2012.16712328767,2012,3
"875",2012-03-09,18,"DIN",33.7,69,2012.18904109589,2012,3
"876",2012-03-09,22,"DIN",33.48,69,2012.18904109589,2012,3
"877",2012-03-09,24,"DIN",42.59,69,2012.18904109589,2012,3
"878",2012-03-09,27,"DIN",48.67,69,2012.18904109589,2012,3
"879",2012-03-09,30,"DIN",53.2,69,2012.18904109589,2012,3
"880",2012-03-09,32,"DIN",50.91,69,2012.18904109589,2012,3
"881",2012-03-09,36,"DIN",56.96,69,2012.18904109589,2012,3
"882",2012-03-20,18,"DIN",27.07,80,2012.21917808219,2012,3
"883",2012-03-20,22,"DIN",33.61,80,2012.21917808219,2012,3
"884",2012-03-20,24,"DIN",41.66,80,2012.21917808219,2012,3
"885",2012-03-20,27,"DIN",48.89,80,2012.21917808219,2012,3
"886",2012-03-20,30,"DIN",55.6,80,2012.21917808219,2012,3
"887",2012-03-20,32,"DIN",66.56,80,2012.21917808219,2012,3
"888",2012-03-20,36,"DIN",89.74,80,2012.21917808219,2012,3
"889",2012-03-30,18,"DIN",30.92,90,2012.24657534247,2012,3
"890",2012-03-30,22,"DIN",39.99,90,2012.24657534247,2012,3
"891",2012-03-30,24,"DIN",42.5,90,2012.24657534247,2012,3
"892",2012-03-30,27,"DIN",42.09,90,2012.24657534247,2012,3
"893",2012-03-30,30,"DIN",54.48,90,2012.24657534247,2012,3
"894",2012-03-30,32,"DIN",53.96,90,2012.24657534247,2012,3
"895",2012-03-30,36,"DIN",83.51,90,2012.24657534247,2012,3
"896",2012-04-11,18,"DIN",31.25,102,2012.27945205479,2012,4
"897",2012-04-11,22,"DIN",44.01,102,2012.27945205479,2012,4
"898",2012-04-11,24,"DIN",44.67,102,2012.27945205479,2012,4
"899",2012-04-11,27,"DIN",44.07,102,2012.27945205479,2012,4
"900",2012-04-11,30,"DIN",50.04,102,2012.27945205479,2012,4
"901",2012-04-11,32,"DIN",55.42,102,2012.27945205479,2012,4
"902",2012-04-11,36,"DIN",82.51,102,2012.27945205479,2012,4
"903",2012-04-20,18,"DIN",24.77,111,2012.30410958904,2012,4
"904",2012-04-20,22,"DIN",27.34,111,2012.30410958904,2012,4
"905",2012-04-20,24,"DIN",28.58,111,2012.30410958904,2012,4
"906",2012-04-20,27,"DIN",40.26,111,2012.30410958904,2012,4
"907",2012-04-20,30,"DIN",46.94,111,2012.30410958904,2012,4
"908",2012-04-20,32,"DIN",55.68,111,2012.30410958904,2012,4
"909",2012-04-20,36,"DIN",70.97,111,2012.30410958904,2012,4
"910",2012-04-27,18,"DIN",24.19,118,2012.32328767123,2012,4
"911",2012-04-27,22,"DIN",28.69,118,2012.32328767123,2012,4
"912",2012-04-27,24,"DIN",38.83,118,2012.32328767123,2012,4
"913",2012-04-27,27,"DIN",36.03,118,2012.32328767123,2012,4
"914",2012-04-27,30,"DIN",35.08,118,2012.32328767123,2012,4
"915",2012-04-27,32,"DIN",30.82,118,2012.32328767123,2012,4
"916",2012-04-27,36,"DIN",58.68,118,2012.32328767123,2012,4
"917",2012-05-15,18,"DIN",26.58,136,2012.37260273973,2012,5
"918",2012-05-15,22,"DIN",25.8,136,2012.37260273973,2012,5
"919",2012-05-15,24,"DIN",23.85,136,2012.37260273973,2012,5
"920",2012-05-15,27,"DIN",14.21,136,2012.37260273973,2012,5
"921",2012-05-15,30,"DIN",7.39,136,2012.37260273973,2012,5
"922",2012-05-15,32,"DIN",4.57,136,2012.37260273973,2012,5
"923",2012-05-15,36,"DIN",27.08,136,2012.37260273973,2012,5
"924",2012-05-23,18,"DIN",25.69,144,2012.39452054795,2012,5
"925",2012-05-23,22,"DIN",25.93,144,2012.39452054795,2012,5
"926",2012-05-23,24,"DIN",22.74,144,2012.39452054795,2012,5
"927",2012-05-23,30,"DIN",17.17,144,2012.39452054795,2012,5
"928",2012-06-12,18,"DIN",31.11,164,2012.44931506849,2012,6
"929",2012-06-12,22,"DIN",31.65,164,2012.44931506849,2012,6
"930",2012-06-12,24,"DIN",31.1,164,2012.44931506849,2012,6
"931",2012-06-12,27,"DIN",30.72,164,2012.44931506849,2012,6
"932",2012-06-12,30,"DIN",35.69,164,2012.44931506849,2012,6
"933",2012-06-12,32,"DIN",36.4,164,2012.44931506849,2012,6
"934",2012-06-12,36,"DIN",67.47,164,2012.44931506849,2012,6
"935",2012-06-19,18,"DIN",29.37,171,2012.46849315068,2012,6
"936",2012-06-19,22,"DIN",32.17,171,2012.46849315068,2012,6
"937",2012-06-19,24,"DIN",28.28,171,2012.46849315068,2012,6
"938",2012-06-19,27,"DIN",31.81,171,2012.46849315068,2012,6
"939",2012-06-19,30,"DIN",36.73,171,2012.46849315068,2012,6
"940",2012-06-19,32,"DIN",59.67,171,2012.46849315068,2012,6
"941",2012-06-19,36,"DIN",83.24,171,2012.46849315068,2012,6
"942",2012-07-11,18,"DIN",28.84,193,2012.52876712329,2012,7
"943",2012-07-11,22,"DIN",33.43,193,2012.52876712329,2012,7
"944",2012-07-11,24,"DIN",35.52,193,2012.52876712329,2012,7
"945",2012-07-11,27,"DIN",31.25,193,2012.52876712329,2012,7
"946",2012-07-11,30,"DIN",32.94,193,2012.52876712329,2012,7
"947",2012-07-11,32,"DIN",29.96,193,2012.52876712329,2012,7
"948",2012-07-11,36,"DIN",53.97,193,2012.52876712329,2012,7
"949",2012-07-17,18,"DIN",28.31,199,2012.54520547945,2012,7
"950",2012-07-17,22,"DIN",32.99,199,2012.54520547945,2012,7
"951",2012-07-17,24,"DIN",35.59,199,2012.54520547945,2012,7
"952",2012-07-17,27,"DIN",26.54,199,2012.54520547945,2012,7
"953",2012-07-17,30,"DIN",23.13,199,2012.54520547945,2012,7
"954",2012-07-17,32,"DIN",56.66,199,2012.54520547945,2012,7
"955",2012-07-17,36,"DIN",101.11,199,2012.54520547945,2012,7
"956",2012-08-07,18,"DIN",29.56,220,2012.60273972603,2012,8
"957",2012-08-07,22,"DIN",37.34,220,2012.60273972603,2012,8
"958",2012-08-07,24,"DIN",39.34,220,2012.60273972603,2012,8
"959",2012-08-07,27,"DIN",31.5,220,2012.60273972603,2012,8
"960",2012-08-07,30,"DIN",25.1,220,2012.60273972603,2012,8
"961",2012-08-07,32,"DIN",20.96,220,2012.60273972603,2012,8
"962",2012-08-07,36,"DIN",41.98,220,2012.60273972603,2012,8
"963",2012-08-27,18,"DIN",25.42,240,2012.65753424658,2012,8
"964",2012-08-27,22,"DIN",33.43,240,2012.65753424658,2012,8
"965",2012-08-27,24,"DIN",35.93,240,2012.65753424658,2012,8
"966",2012-08-27,27,"DIN",38.53,240,2012.65753424658,2012,8
"967",2012-08-27,30,"DIN",31.97,240,2012.65753424658,2012,8
"968",2012-08-27,32,"DIN",27.83,240,2012.65753424658,2012,8
"969",2012-08-27,36,"DIN",62.38,240,2012.65753424658,2012,8
"970",2012-09-07,18,"DIN",28.08,251,2012.68767123288,2012,9
"971",2012-09-07,22,"DIN",29.59,251,2012.68767123288,2012,9
"972",2012-09-07,24,"DIN",43.51,251,2012.68767123288,2012,9
"973",2012-09-07,27,"DIN",39.79,251,2012.68767123288,2012,9
"974",2012-09-07,30,"DIN",41.33,251,2012.68767123288,2012,9
"975",2012-09-07,32,"DIN",37.68,251,2012.68767123288,2012,9
"976",2012-09-07,36,"DIN",61.16,251,2012.68767123288,2012,9
"977",2012-09-11,18,"DIN",25.45,255,2012.69863013699,2012,9
"978",2012-09-11,22,"DIN",27.3,255,2012.69863013699,2012,9
"979",2012-09-11,24,"DIN",40.17,255,2012.69863013699,2012,9
"980",2012-09-11,27,"DIN",41.21,255,2012.69863013699,2012,9
"981",2012-09-11,30,"DIN",40.4,255,2012.69863013699,2012,9
"982",2012-09-11,32,"DIN",44.19,255,2012.69863013699,2012,9
"983",2012-09-11,36,"DIN",85.1,255,2012.69863013699,2012,9
"984",2012-10-03,18,"DIN",24.09,277,2012.75890410959,2012,10
"985",2012-10-03,22,"DIN",23.99,277,2012.75890410959,2012,10
"986",2012-10-03,24,"DIN",28.56,277,2012.75890410959,2012,10
"987",2012-10-03,27,"DIN",41.79,277,2012.75890410959,2012,10
"988",2012-10-03,30,"DIN",42.56,277,2012.75890410959,2012,10
"989",2012-10-03,32,"DIN",42.05,277,2012.75890410959,2012,10
"990",2012-10-03,36,"DIN",53.6,277,2012.75890410959,2012,10
"991",2012-10-10,18,"DIN",22.57,284,2012.77808219178,2012,10
"992",2012-10-10,22,"DIN",27.57,284,2012.77808219178,2012,10
"993",2012-10-10,24,"DIN",34.78,284,2012.77808219178,2012,10
"994",2012-10-10,27,"DIN",42.36,284,2012.77808219178,2012,10
"995",2012-10-10,30,"DIN",39.15,284,2012.77808219178,2012,10
"996",2012-10-10,32,"DIN",33.95,284,2012.77808219178,2012,10
"997",2012-10-10,36,"DIN",59.71,284,2012.77808219178,2012,10
"998",2012-11-06,18,"DIN",23.82,311,2012.85205479452,2012,11
"999",2012-11-06,22,"DIN",25.33,311,2012.85205479452,2012,11
"1000",2012-11-06,24,"DIN",33.22,311,2012.85205479452,2012,11
"1001",2012-11-06,27,"DIN",38,311,2012.85205479452,2012,11
"1002",2012-11-06,30,"DIN",39.17,311,2012.85205479452,2012,11
"1003",2012-11-06,32,"DIN",58.09,311,2012.85205479452,2012,11
"1004",2012-11-06,36,"DIN",63.55,311,2012.85205479452,2012,11
"1005",2012-12-04,18,"DIN",24.82,339,2012.92876712329,2012,12
"1006",2012-12-04,22,"DIN",28.94,339,2012.92876712329,2012,12
"1007",2012-12-04,24,"DIN",25.12,339,2012.92876712329,2012,12
"1008",2012-12-04,27,"DIN",40.65,339,2012.92876712329,2012,12
"1009",2012-12-04,30,"DIN",62.59,339,2012.92876712329,2012,12
"1010",2012-12-04,32,"DIN",60.9,339,2012.92876712329,2012,12
"1011",2012-12-04,36,"DIN",63.2,339,2012.92876712329,2012,12
"1012",2013-01-15,18,"DIN",26.16,15,2013.04109589041,2013,1
"1013",2013-01-15,22,"DIN",33.17,15,2013.04109589041,2013,1
"1014",2013-01-15,24,"DIN",41.83,15,2013.04109589041,2013,1
"1015",2013-01-15,27,"DIN",49.38,15,2013.04109589041,2013,1
"1016",2013-01-15,30,"DIN",55.88,15,2013.04109589041,2013,1
"1017",2013-01-15,32,"DIN",77.52,15,2013.04109589041,2013,1
"1018",2013-01-15,36,"DIN",90.44,15,2013.04109589041,2013,1
"1019",2013-02-26,18,"DIN",26.03,57,2013.15616438356,2013,2
"1020",2013-02-26,22,"DIN",28.56,57,2013.15616438356,2013,2
"1021",2013-02-26,24,"DIN",36.09,57,2013.15616438356,2013,2
"1022",2013-02-26,27,"DIN",34.21,57,2013.15616438356,2013,2
"1023",2013-02-26,30,"DIN",21.84,57,2013.15616438356,2013,2
"1024",2013-02-26,32,"DIN",17.4,57,2013.15616438356,2013,2
"1025",2013-02-26,36,"DIN",26.4,57,2013.15616438356,2013,2
"1026",2013-03-12,18,"DIN",26.7,71,2013.19452054795,2013,3
"1027",2013-03-12,22,"DIN",26.53,71,2013.19452054795,2013,3
"1028",2013-03-12,24,"DIN",32.14,71,2013.19452054795,2013,3
"1029",2013-03-12,27,"DIN",32.18,71,2013.19452054795,2013,3
"1030",2013-03-12,30,"DIN",30.98,71,2013.19452054795,2013,3
"1031",2013-03-12,32,"DIN",31.38,71,2013.19452054795,2013,3
"1032",2013-03-12,36,"DIN",42.37,71,2013.19452054795,2013,3
"1033",2013-03-19,18,"DIN",24.74,78,2013.21369863014,2013,3
"1034",2013-03-19,22,"DIN",34.64,78,2013.21369863014,2013,3
"1035",2013-03-19,24,"DIN",31.3,78,2013.21369863014,2013,3
"1036",2013-03-19,27,"DIN",31.37,78,2013.21369863014,2013,3
"1037",2013-03-19,30,"DIN",33.43,78,2013.21369863014,2013,3
"1038",2013-03-19,32,"DIN",36.99,78,2013.21369863014,2013,3
"1039",2013-03-19,36,"DIN",46.91,78,2013.21369863014,2013,3
"1040",2013-03-26,18,"DIN",24.95,85,2013.23287671233,2013,3
"1041",2013-03-26,22,"DIN",26.24,85,2013.23287671233,2013,3
"1042",2013-03-26,24,"DIN",31.45,85,2013.23287671233,2013,3
"1043",2013-03-26,27,"DIN",30.6,85,2013.23287671233,2013,3
"1044",2013-03-26,30,"DIN",36.8,85,2013.23287671233,2013,3
"1045",2013-03-26,32,"DIN",57.74,85,2013.23287671233,2013,3
"1046",2013-03-26,36,"DIN",91.15,85,2013.23287671233,2013,3
"1047",2013-04-18,18,"DIN",34.41,108,2013.29589041096,2013,4
"1048",2013-04-18,22,"DIN",34.1,108,2013.29589041096,2013,4
"1049",2013-04-18,24,"DIN",37.81,108,2013.29589041096,2013,4
"1050",2013-04-18,27,"DIN",37.17,108,2013.29589041096,2013,4
"1051",2013-04-18,30,"DIN",37.48,108,2013.29589041096,2013,4
"1052",2013-04-18,32,"DIN",41.97,108,2013.29589041096,2013,4
"1053",2013-04-18,36,"DIN",51.81,108,2013.29589041096,2013,4
"1054",2013-04-23,18,"DIN",30.54,113,2013.3095890411,2013,4
"1055",2013-04-23,22,"DIN",34.6,113,2013.3095890411,2013,4
"1056",2013-04-23,24,"DIN",31.52,113,2013.3095890411,2013,4
"1057",2013-04-23,27,"DIN",43.15,113,2013.3095890411,2013,4
"1058",2013-04-23,30,"DIN",29.1,113,2013.3095890411,2013,4
"1059",2013-04-23,32,"DIN",57.03,113,2013.3095890411,2013,4
"1060",2013-04-23,36,"DIN",91.43,113,2013.3095890411,2013,4
"1061",2013-05-03,22,"DIN",37.98,123,2013.33698630137,2013,5
"1062",2013-05-03,24,"DIN",41.67,123,2013.33698630137,2013,5
"1063",2013-05-03,27,"DIN",40.69,123,2013.33698630137,2013,5
"1064",2013-05-03,30,"DIN",40.79,123,2013.33698630137,2013,5
"1065",2013-05-03,32,"DIN",48.53,123,2013.33698630137,2013,5
"1066",2013-05-03,36,"DIN",94.15,123,2013.33698630137,2013,5
"1067",2013-05-17,18,"DIN",26.41,137,2013.37534246575,2013,5
"1068",2013-05-17,22,"DIN",32.02,137,2013.37534246575,2013,5
"1069",2013-05-17,24,"DIN",34.05,137,2013.37534246575,2013,5
"1070",2013-05-17,27,"DIN",39.04,137,2013.37534246575,2013,5
"1071",2013-05-17,30,"DIN",37.54,137,2013.37534246575,2013,5
"1072",2013-05-17,32,"DIN",35.34,137,2013.37534246575,2013,5
"1073",2013-05-17,36,"DIN",45.76,137,2013.37534246575,2013,5
"1074",2013-06-17,18,"DIN",28.52,168,2013.4602739726,2013,6
"1075",2013-06-17,22,"DIN",33.29,168,2013.4602739726,2013,6
"1076",2013-06-17,24,"DIN",39.68,168,2013.4602739726,2013,6
"1077",2013-06-17,27,"DIN",38.35,168,2013.4602739726,2013,6
"1078",2013-06-17,30,"DIN",39.79,168,2013.4602739726,2013,6
"1079",2013-06-17,32,"DIN",39.03,168,2013.4602739726,2013,6
"1080",2013-06-17,36,"DIN",130.94,168,2013.4602739726,2013,6
"1081",2013-07-01,18,"DIN",29.86,182,2013.49863013699,2013,7
"1082",2013-07-01,22,"DIN",35.24,182,2013.49863013699,2013,7
"1083",2013-07-01,24,"DIN",40.32,182,2013.49863013699,2013,7
"1084",2013-07-01,27,"DIN",42.27,182,2013.49863013699,2013,7
"1085",2013-07-01,30,"DIN",31.77,182,2013.49863013699,2013,7
"1086",2013-07-01,32,"DIN",48.32,182,2013.49863013699,2013,7
"1087",2013-07-01,36,"DIN",105.6,182,2013.49863013699,2013,7
"1088",2013-07-15,18,"DIN",28.96,196,2013.53698630137,2013,7
"1089",2013-07-15,22,"DIN",40.07,196,2013.53698630137,2013,7
"1090",2013-07-15,24,"DIN",33.56,196,2013.53698630137,2013,7
"1091",2013-07-15,27,"DIN",41.73,196,2013.53698630137,2013,7
"1092",2013-07-15,30,"DIN",19.17,196,2013.53698630137,2013,7
"1093",2013-07-15,32,"DIN",20.05,196,2013.53698630137,2013,7
"1094",2013-07-15,36,"DIN",37.55,196,2013.53698630137,2013,7
"1095",2013-07-23,18,"DIN",30.61,204,2013.55890410959,2013,7
"1096",2013-07-23,22,"DIN",39.02,204,2013.55890410959,2013,7
"1097",2013-07-23,24,"DIN",43.31,204,2013.55890410959,2013,7
"1098",2013-07-23,27,"DIN",29.07,204,2013.55890410959,2013,7
"1099",2013-07-23,30,"DIN",28.22,204,2013.55890410959,2013,7
"1100",2013-07-23,32,"DIN",40.54,204,2013.55890410959,2013,7
"1101",2013-07-23,36,"DIN",51.96,204,2013.55890410959,2013,7
"1102",2013-08-28,18,"DIN",22.25,240,2013.65753424658,2013,8
"1103",2013-08-28,22,"DIN",27.85,240,2013.65753424658,2013,8
"1104",2013-08-28,24,"DIN",35.76,240,2013.65753424658,2013,8
"1105",2013-08-28,27,"DIN",35.94,240,2013.65753424658,2013,8
"1106",2013-08-28,30,"DIN",31.6,240,2013.65753424658,2013,8
"1107",2013-08-28,32,"DIN",32.76,240,2013.65753424658,2013,8
"1108",2013-08-28,36,"DIN",59.89,240,2013.65753424658,2013,8
"1109",2013-09-26,18,"DIN",25.14,269,2013.73698630137,2013,9
"1110",2013-09-26,22,"DIN",25.33,269,2013.73698630137,2013,9
"1111",2013-09-26,24,"DIN",25.28,269,2013.73698630137,2013,9
"1112",2013-09-26,27,"DIN",37.44,269,2013.73698630137,2013,9
"1113",2013-09-26,30,"DIN",37.91,269,2013.73698630137,2013,9
"1114",2013-09-26,32,"DIN",37.61,269,2013.73698630137,2013,9
"1115",2013-09-26,36,"DIN",56.21,269,2013.73698630137,2013,9
"1116",2013-10-24,18,"DIN",34.32,297,2013.81369863014,2013,10
"1117",2013-10-24,22,"DIN",32.27,297,2013.81369863014,2013,10
"1118",2013-10-24,24,"DIN",39.62,297,2013.81369863014,2013,10
"1119",2013-10-24,27,"DIN",38.5,297,2013.81369863014,2013,10
"1120",2013-10-24,30,"DIN",38.99,297,2013.81369863014,2013,10
"1121",2013-10-24,32,"DIN",42.03,297,2013.81369863014,2013,10
"1122",2013-10-24,36,"DIN",46.69,297,2013.81369863014,2013,10
"1123",2013-10-25,18,"DIN",35.19,298,2013.81643835616,2013,10
"1124",2013-11-19,18,"DIN",34.21,323,2013.88493150685,2013,11
"1125",2013-11-25,18,"DIN",37.13,329,2013.90136986301,2013,11
"1126",2013-11-25,22,"DIN",34.08,329,2013.90136986301,2013,11
"1127",2013-11-25,24,"DIN",42.38,329,2013.90136986301,2013,11
"1128",2013-11-25,27,"DIN",41.07,329,2013.90136986301,2013,11
"1129",2013-11-25,30,"DIN",55.86,329,2013.90136986301,2013,11
"1130",2013-11-25,32,"DIN",59.26,329,2013.90136986301,2013,11
"1131",2013-12-03,18,"DIN",23.83,337,2013.92328767123,2013,12
"1132",2013-12-03,22,"DIN",30.11,337,2013.92328767123,2013,12
"1133",2013-12-03,24,"DIN",39.9,337,2013.92328767123,2013,12
"1134",2013-12-03,27,"DIN",43.68,337,2013.92328767123,2013,12
"1135",2013-12-03,30,"DIN",56.57,337,2013.92328767123,2013,12
"1136",2013-12-03,32,"DIN",67.44,337,2013.92328767123,2013,12
"1137",2013-12-03,36,"DIN",86.45,337,2013.92328767123,2013,12
"1138",2014-01-14,18,"DIN",16.07,14,2014.03835616438,2014,1
"1139",2014-01-14,22,"DIN",27.67,14,2014.03835616438,2014,1
"1140",2014-01-14,24,"DIN",35.55,14,2014.03835616438,2014,1
"1141",2014-01-14,27,"DIN",52.19,14,2014.03835616438,2014,1
"1142",2014-01-14,30,"DIN",61.55,14,2014.03835616438,2014,1
"1143",2014-01-14,32,"DIN",75.27,14,2014.03835616438,2014,1
"1144",2014-01-14,36,"DIN",100.31,14,2014.03835616438,2014,1
"1145",2014-01-24,18,"DIN",25.65,24,2014.06575342466,2014,1
"1146",2014-01-24,22,"DIN",34.09,24,2014.06575342466,2014,1
"1147",2014-01-24,24,"DIN",46.38,24,2014.06575342466,2014,1
"1148",2014-01-24,27,"DIN",36.55,24,2014.06575342466,2014,1
"1149",2014-01-24,30,"DIN",59.47,24,2014.06575342466,2014,1
"1150",2014-01-24,32,"DIN",62.88,24,2014.06575342466,2014,1
"1151",2014-01-24,36,"DIN",91.56,24,2014.06575342466,2014,1
"1152",2014-01-31,18,"DIN",23.7,31,2014.08493150685,2014,1
"1153",2014-01-31,22,"DIN",23.46,31,2014.08493150685,2014,1
"1154",2014-01-31,24,"DIN",30.1,31,2014.08493150685,2014,1
"1155",2014-01-31,27,"DIN",53.38,31,2014.08493150685,2014,1
"1156",2014-01-31,30,"DIN",49.7,31,2014.08493150685,2014,1
"1157",2014-01-31,32,"DIN",66.48,31,2014.08493150685,2014,1
"1158",2014-01-31,36,"DIN",64.7,31,2014.08493150685,2014,1
"1159",2014-02-11,18,"DIN",16.85,42,2014.11506849315,2014,2
"1160",2014-02-11,22,"DIN",30.7,42,2014.11506849315,2014,2
